NAME,median_income,population,cbsa,metro_title,norm_title,bls_title,unemployment_rate,recent_unemployment_change,unemployment_2020,unemployment_2021,unemployment_2022,unemployment_2023,primary_state,region,msa,emp,qp1,ap,est,small_est_share,mid_est_share,large_est_share,avg_emp_per_est,annual_payroll_per_employee,annual_payroll_per_est,emp_share_11,emp_share_21,emp_share_22,emp_share_23,emp_share_31,emp_share_42,emp_share_44,emp_share_48,emp_share_51,emp_share_52,emp_share_53,emp_share_54,emp_share_55,emp_share_56,emp_share_61,emp_share_62,emp_share_71,emp_share_72,emp_share_81,emp_share_99,sector_est_11,sector_est_21,sector_est_22,sector_est_23,sector_est_31,sector_est_42,sector_est_44,sector_est_48,sector_est_51,sector_est_52,sector_est_53,sector_est_54,sector_est_55,sector_est_56,sector_est_61,sector_est_62,sector_est_71,sector_est_72,sector_est_81,sector_est_99,est_share_11,est_share_21,est_share_22,est_share_23,est_share_31,est_share_42,est_share_44,est_share_48,est_share_51,est_share_52,est_share_53,est_share_54,est_share_55,est_share_56,est_share_61,est_share_62,est_share_71,est_share_72,est_share_81,est_share_99,industry_entropy,cost_of_living_index,housing_cost_index,lat,lon,real_median_income,establishments_per_10k,employment_per_100,payroll_per_capita,sector_est_per_10k_11,sector_est_per_10k_21,sector_est_per_10k_22,sector_est_per_10k_23,sector_est_per_10k_31,sector_est_per_10k_42,sector_est_per_10k_44,sector_est_per_10k_48,sector_est_per_10k_51,sector_est_per_10k_52,sector_est_per_10k_53,sector_est_per_10k_54,sector_est_per_10k_55,sector_est_per_10k_56,sector_est_per_10k_61,sector_est_per_10k_62,sector_est_per_10k_71,sector_est_per_10k_72,sector_est_per_10k_81,sector_est_per_10k_99,unemployment_trend_slope,state_business_climate_rank,state_business_climate_norm,saturation_72,saturation_44,saturation_62,saturation_54,saturation_81,saturation_51,saturation_61,saturation_23,saturation_52,median_income_norm,real_median_income_norm,inverse_unemployment_norm,annual_payroll_per_employee_norm,establishments_per_10k_norm,industry_entropy_norm,affordability_norm,opportunity_score,high_opportunity
"Louisville/Jefferson County, KY-IN Metro Area",74305,1396762,31140,"Louisville/Jefferson County, KY-IN","LOUISVILLE/JEFFERSON COUNTY, KY-IN","Louisville/Jefferson County, KY-IN",4.5,0.7000000000000002,6.6,4.2,3.7,3.8,KY,South,31140,648726,10230054,39174340,31628,0.9324965220690528,0.057638801062349816,0.009864676868597445,20.51112937903124,60.38657306782833,1238.5968129505502,0.0002558861522430117,0.0009711341922475744,0.004046392467698227,0.05067933148971985,0.13385003838292284,0.04455193718149111,0.11262227812666672,0.10608176641602156,0.013857930775088404,0.05097529619592864,0.012096015883439233,0.04599014067572442,0.04260350286561661,0.06149129216340951,0.015681504980531072,0.15308311983795933,0.013839432980950354,0.09656927578052985,0.040710561932156254,4.316151965544776e-05,51,30,92,2929,1222,1375,4154,1024,547,2178,1758,3251,248,1757,346,4180,539,2843,3081,23,0.0016124952573668902,0.0009485266219805236,0.0029088149740736056,0.09260781585936512,0.038636651068673325,0.043474136840773996,0.1313393195902365,0.03237637536360187,0.017294802074111548,0.06886303275578601,0.05558366004805868,0.10278866826862273,0.007841153408372329,0.05555204249399266,0.010939673706842038,0.13216137599595296,0.017041861641583406,0.08988870620968761,0.09741368407739977,0.0007272037435184014,2.576419871157768,93.074,78.558,38.224363,-85.701989,79834.32537550766,226.43800447033925,46.444992060207824,28.04653906678446,0.36513020829604476,0.2147824754682616,0.6586662581026689,20.969929021551273,8.748806167407189,9.844196792295323,29.74021343650529,7.331241829316663,3.916200469371303,15.59320771899579,12.58625306244013,23.275260924910615,1.775535130537629,12.579093646591186,2.47715788373395,29.92635824857778,3.858925142579767,20.35421925854226,22.058160230590467,0.16466656452566722,-0.4600000000000002,36.0,0.2708333333333333,0.9174647089848296,0.9376875793495965,1.069076164787042,1.1651709144422178,0.9312093966661553,1.095048600843818,0.9140618104389959,0.9519426888274664,1.213146279732531,0.20249572589315615,0.23860379448921332,0.8323353293413173,0.18836109099835474,0.2624735062392657,0.658641224241237,0.7039917541229385,0.46293856312468923,0
"Richmond, VA Metro Area",83460,1368219,40060,"Richmond, VA","RICHMOND, VA","Richmond, VA",3.0,0.20000000000000018,6.8,4.0,2.8,2.8,VA,South,40060,575588,10337309,38909800,33589,0.9419750513560987,0.050582035785525024,0.007442912858376254,17.136205305308284,67.60008895251464,1158.4090029473934,0.0006636691522408389,0.0012978032898531588,0.008983856508474811,0.06864458605808321,0.05461024204813165,0.0494433518419425,0.12460475201011835,0.05191908100933307,0.0173804874319826,0.08723948379743844,0.019025761482171274,0.07115332494770565,0.04147932201505243,0.061616989930297364,0.022557801760981815,0.1474474797945753,0.02298345344239282,0.09781128168064657,0.051092100599734534,4.517119884361731e-05,82,33,79,3633,881,1478,4066,1078,536,1959,1928,3963,234,1962,510,3879,592,2885,3775,36,0.0024412754175474113,0.0009824644973056656,0.0023519604632468963,0.10816040965792373,0.02622882491291792,0.04400250081872042,0.1210515347286314,0.03209384024531841,0.015957605168358688,0.05832266515823633,0.05739974396379767,0.11798505463098038,0.006966566435440174,0.05841198011253684,0.015183542231087558,0.11548423591056596,0.01762481764863497,0.08589121438566197,0.11238798416148144,0.0010717794516061805,2.5715348403348197,97.858,99.136,37.412237,-77.44372,85286.8442028245,245.49432510438754,42.06841156276882,28.438283637341684,0.5993192610247337,0.24118945870507572,0.5773929465969995,26.552766771986064,6.43902767027793,10.802364241397028,29.717464821055692,7.878855651032474,3.9175015110885028,14.317883321310404,14.091311405557152,28.96466135903682,1.7102525253632643,14.339809635738138,3.727473452714807,28.350724555060264,4.3267927137395406,21.085805708004347,27.59061232156548,0.26311577313280987,-0.8800000000000002,27.0,0.4583333333333333,0.9504409062256689,0.9369703318355519,1.012788914190655,1.4499850751876247,1.1647679219404703,1.095412398336618,1.3754234862963313,1.205379005849546,1.1139264734947547,0.2831750004406296,0.2984147195226974,0.9221556886227544,0.23725074901748613,0.30762611562043796,0.641594652772523,0.5545664667666165,0.4924621918934539,1
"Memphis, TN-MS-AR Metro Area",68124,1337653,32820,"Memphis, TN-MS-AR","MEMPHIS, TN-MS-AR","Memphis, TN-MS-AR",4.1,0.2999999999999998,8.7,6.2,4.1,3.8,TN,South,32820,561551,8319966,34015346,26131,0.9230033293788986,0.06685545903333205,0.010141211587769317,21.489839654050744,60.573921157650865,1301.7238528950288,0.00018342056197923252,0.0001762974333586798,0.0010720308573931843,0.04095442800386786,0.07267193896903398,0.0658818166114921,0.10825552799300509,0.13828663825725535,0.009621565984211586,0.032750364615146264,0.01535034217729111,0.03922885009553896,0.061971218998808655,0.07614980651801885,0.02557203174778426,0.14885736113015557,0.014867750213248663,0.10516230938953007,0.04292219228529555,6.410815758497448e-05,25,7,41,1709,783,1398,4218,1639,394,1705,1244,1950,464,1431,360,2992,355,2788,2597,31,0.00095671807431786,0.0002678810608090008,0.0015690176418812903,0.06540124756036891,0.029964410087635375,0.053499674715854734,0.16141747349890934,0.0627224369522789,0.015077876851249474,0.06524817266847806,0.04760629137805671,0.07462400979679308,0.017756687459339483,0.054762542573954305,0.013776740270177184,0.11450001913436149,0.013585396655313612,0.10669319964792776,0.0993838735601393,0.0011863304121541465,2.579566521831158,92.179,79.807,35.010307,-89.820503,73904.03454148992,195.3496160813006,41.98031926067522,25.429125490691533,0.18689450851603517,0.05233046238448985,0.3065069939662977,12.776108602156164,5.853536006722222,10.451140916216687,31.532841476825457,12.252803978311265,2.9454574542127143,12.746205480793598,9.29987074375791,14.577771664250744,3.4687620780576127,10.697841667457855,2.6912809226309067,22.36753477919909,2.653902020927699,20.84247558970824,19.414601544645734,0.23174919055988363,-1.1600000000000001,13.0,0.75,0.9394728217546279,0.9942078545450239,0.7990480531864701,0.7297703598409873,0.8196086709820499,0.8236092838726481,0.9930723950593957,0.5799792246787755,0.9916504697679339,0.14802509826039445,0.17355199150905987,0.8562874251497006,0.1896308440824792,0.1888117598729511,0.669621626931643,0.7319465267366315,0.4450497702139293,0
"Salt Lake City-Murray, UT Metro Area",100548,1300762,41620,"Salt Lake City-Murray, UT","SALT LAKE CITY-MURRAY, UT","Salt Lake City-Murray, UT",3.2,0.5,5.3,2.9,2.4,2.7,UT,West,41620,707823,12493899,49590900,36919,0.9361304477369377,0.05392887131287413,0.00994068095018825,19.172323194019338,70.06115935763601,1343.23519055229,6.498799841203239e-05,0.004413532761721504,0.003557386521771686,0.0674024438312968,0.08672789666343139,0.05189574229715621,0.10687841451888395,0.06691220827805822,0.03738363969523454,0.07720432933092031,0.018811199975135025,0.08195269156272118,0.02678070647605404,0.06774857556196959,0.032739823373922575,0.11516155875126974,0.01646456811943099,0.08218438790488583,0.05564102890129312,7.487747643125471e-05,15,51,59,4290,1430,1719,3628,1102,748,2527,2780,5433,280,2101,610,3978,573,2794,2763,38,0.0004062948617243154,0.0013814025298626723,0.0015980931227823072,0.1162003304531542,0.03873344348438473,0.046561391153606545,0.09826918388905441,0.029849129174679703,0.02026057043798586,0.06844714103848967,0.07529998103957312,0.14715999891654705,0.007584170752187221,0.05690836696551911,0.01652265771012216,0.10774939732928844,0.015520463717868848,0.07567918957718248,0.0748395135296189,0.0010292803163682656,2.5825863613477873,100.868,123.311,40.572887,-112.953253,99682.75369790221,283.82594202475167,54.41602691345534,38.12449933193005,0.11531702186872003,0.3920778743536481,0.4535802860169655,32.980668254453924,10.993556084817975,13.215330706155315,27.891343689314418,8.471957206621965,5.750475490520173,19.427074284150365,21.372088053002777,41.7678253208504,2.152584408216107,16.15207086307872,4.689558889327948,30.58207419958455,4.405110235385105,21.479717273413584,21.24139542821823,0.2921364554007574,-0.43999999999999995,8.0,0.8541666666666666,0.9681964366704081,0.8793940435120867,1.0925006753228443,2.090917707877209,0.8967287758489929,1.6079488752759625,1.7304293427103057,1.4971775052364482,1.5114198001219417,0.4337645628073391,0.45632938077708574,0.9101796407185628,0.25393067214939746,0.398450181765795,0.6801595154342985,0.4605509745127437,0.542054426191682,1
"Birmingham, AL Metro Area",74954,1192583,13820,"Birmingham, AL","BIRMINGHAM, AL","Birmingham, AL",2.9,0.6000000000000001,6.0,3.1,2.3,2.3,AL,South,13820,480717,8043954,30528495,27200,0.94,0.05183823529411765,0.008161764705882353,17.673419117647057,63.506168910190404,1122.3711397058823,0.0010380327718803371,0.005306656515163807,0.013255200044932882,0.06619279118483432,0.07858885789352155,0.05530488832306742,0.12248578685588403,0.03406786113243343,0.025586779747751795,0.07526257652631382,0.01808548480706944,0.05269836515038994,0.027779337947274593,0.07198622058300413,0.014490854286409675,0.17034346611415865,0.015314623780727538,0.09669930541254002,0.05542554143082105,8.736949182159149e-05,68,53,67,2332,890,1552,4055,763,523,1943,1400,2971,203,1334,298,2977,382,2398,2963,28,0.0025,0.001948529411764706,0.002463235294117647,0.08573529411764706,0.03272058823529412,0.057058823529411766,0.14908088235294117,0.028051470588235296,0.019227941176470587,0.07143382352941176,0.051470588235294115,0.10922794117647058,0.007463235294117647,0.04904411764705882,0.010955882352941176,0.10944852941176471,0.014044117647058823,0.08816176470588236,0.10893382352941176,0.0010294117647058824,2.5694920596580935,91.644,71.851,33.462372,-86.814338,81788.22399720657,228.07636868880405,40.30889254668229,25.5986333865232,0.5701909217220101,0.44441351251862554,0.5618057611084512,19.554194550819524,7.462792946067486,13.013769272243525,34.00182628798163,6.3978775481454955,4.385439000891343,16.292367072145083,11.739224858982562,24.91231218288371,1.7021876045524715,11.18580425848767,2.4987778628405737,24.96262314656506,3.2031313543795275,20.107615151314416,24.845230897975235,0.23478449717965122,-0.7000000000000004,23.0,0.5416666666666666,0.9063490497400122,1.072053173172838,0.8917538577492063,1.2471224988904002,1.0488686378499263,1.2262571539865323,0.9220395002639438,0.8876745610074317,1.2675406406298082,0.20821509773163896,0.2600369133259565,0.9281437125748502,0.20950417522095477,0.2663554948456211,0.6344662623768808,0.74865692153923,0.4920525528669007,1
"Fresno, CA Metro Area",74983,1189557,23420,"Fresno, CA","FRESNO, CA","Fresno, CA",7.9,0.5,11.6,9.2,6.5,7.4,CA,West,23420,332203,4499878,18366651,21510,0.9470478847047885,0.047280334728033474,0.005671780567178057,15.444119014411902,55.28743268423223,853.8656903765691,0.01352486280978799,0.00045153114210287084,0.012627820940810287,0.06535160730035551,0.09599853101868436,0.05277495988898354,0.1276328028344115,0.06737446681697637,0.013127515404737465,0.026866102955120815,0.018645225961234545,0.03867815763253191,0.0090908269943378,0.06114032684834273,0.02765778755760785,0.19075986670800685,0.016336396721281867,0.11642579988741823,0.045493267670671245,4.2142906596267944e-05,151,12,51,2078,672,1038,2752,1761,276,1099,1124,1875,70,1057,257,3003,252,2122,1847,13,0.00701999070199907,0.0005578800557880056,0.002370990237099024,0.09660622966062296,0.031241283124128313,0.04825662482566248,0.1279404927940493,0.08186889818688982,0.012831241283124128,0.05109251510925151,0.05225476522547652,0.08716875871687588,0.0032543003254300326,0.04913993491399349,0.01194793119479312,0.13960948396094838,0.011715481171548118,0.09865178986517899,0.08586703858670386,0.000604370060437006,2.5667317851195337,102.158,95.725,36.879404,-119.668488,73399.04853266508,180.8236175315685,27.92661469774042,15.43990830199814,1.2693801137734468,0.1008778898363004,0.4287310318042767,17.46868792331935,5.649161830832823,8.725937470839984,23.13466273579156,14.803830333477086,2.3201914662349092,9.238733410841178,9.448895681333472,15.762170286921938,0.588454357378419,8.885660796414127,2.160468140660767,25.244691931534174,2.1184356865623086,17.838573519385786,15.52678854397057,0.10928438065599211,-0.9200000000000004,49.0,0.0,0.8040721903788658,0.7294193078374495,0.90183035995292,0.7890619325839983,0.6554803864441222,0.6487723084304173,0.7972045031992189,0.7930017185524241,0.7187703305682897,0.2084706628831274,0.16801259196302587,0.6287425149700598,0.15380162879840467,0.15439342954660026,0.6248341394895924,0.420258620689655,0.3497318927289236,0
"Grand Rapids-Wyoming-Kentwood, MI Metro Area",81541,1178826,24340,"Grand Rapids-Wyoming-Kentwood, MI","GRAND RAPIDS-WYOMING-KENTWOOD, MI","Grand Rapids-Wyoming-Kentwood, MI",4.0,0.6000000000000001,7.9,4.5,3.5,3.4,MI,Midwest,24340,539797,7757300,31076883,27591,0.9269326954441666,0.0632815048385343,0.009785799717299119,19.564241962958935,57.57142592493104,1126.3413069479177,0.0006632122816540292,0.0002186006961876409,0.003649520097369937,0.05237524476794054,0.22315425984212583,0.06445941715126242,0.10080826681141244,0.036721211862978116,0.012211998214143465,0.03268080408005231,0.010792946237196576,0.04678795917724626,0.037451115882452105,0.06060796929215983,0.03865341971148413,0.13352241676037474,0.014698117996209686,0.08654549765930526,0.04396652815780747,3.1493320637202503e-05,49,25,45,3057,1913,1532,3428,801,443,1717,1219,2744,214,1453,349,2953,442,2223,2964,20,0.001775941430176507,0.0009060925664165851,0.0016309666195498532,0.11079699902142003,0.06933420318219709,0.05552535247000834,0.12424341270704214,0.029031205827987388,0.016055960276901888,0.06223043746149107,0.04418107353847269,0.09945272008988439,0.007756152368525969,0.05266209996013193,0.012649052227175528,0.10702765394512703,0.016019716574245224,0.08056975100576275,0.10742633467435034,0.0007248740531332681,2.5869811658082904,95.546,86.596,42.979841,-85.715614,85342.13886504929,234.0548986873381,45.79106670534922,26.362570048505887,0.4156677915146086,0.21207540383398396,0.3817357269011712,25.932580380819562,16.228009901376456,12.995980746946538,29.079779373715883,6.794895938840846,3.757976155938196,14.565338735318019,10.34079669094506,23.277396324818085,1.8153654568189028,12.325822470831149,2.960572637522416,25.050346700870186,3.749493139784837,18.857744908917855,25.14365987855714,0.16966032306718717,-0.8900000000000006,30.0,0.3958333333333333,0.8500112544336209,0.9168645674711118,0.8948876557281992,1.1652778136031299,1.0614671441646089,1.050805893045917,1.0924400106911136,1.1772252672186478,1.133178420901144,0.2662636374852389,0.29902126944977137,0.8622754491017963,0.16928141012013506,0.280521200538834,0.6954954162796022,0.6267803598200896,0.4816831472055968,1
"Hartford-West Hartford-East Hartford, CT Metro Area",94419,1169048,25540,"Hartford-West Hartford-East Hartford, CT","HARTFORD-WEST HARTFORD-EAST HARTFORD, CT","Hartford-West Hartford-East Hartford, CT",3.2,0.0,7.9,6.5,4.1,3.2,CT,Northeast,25540,539213,10675742,38485572,28131,0.9346272795137037,0.056805659237140524,0.008567061249155735,19.16792861967225,71.37359818847098,1368.08403540578,8.530951590558833e-05,0.00031156518852475736,0.005979084332165582,0.04257686665566297,0.12071296500640749,0.044340548169276336,0.11094131632583042,0.046439904082431246,0.013992615163210086,0.11562777603655698,0.011234892333827263,0.06393577306185125,0.014942147166333157,0.05303840968225915,0.028155849358231348,0.18959668999078286,0.014229998163990853,0.08366823500175255,0.04012143624133691,6.861852366319061e-05,18,17,51,2438,1307,1210,3787,695,466,1764,953,2724,290,1644,407,3938,528,2834,3043,17,0.0006398634957875654,0.0006043155237993673,0.0018129465713981018,0.0866659557072269,0.04646119938857488,0.04301304610571967,0.13462016991930612,0.02470584053179766,0.016565354946500303,0.0627066225871814,0.033877217304752766,0.09683267569585155,0.010308911876577441,0.05844086594859763,0.014468024599196615,0.139987913689524,0.018769329209768582,0.10074295261455334,0.10817247876008673,0.0006043155237993673,2.5547757408788407,102.746,110.234,41.688038,-72.545112,91895.54824518716,240.63169348050724,46.12411124265214,32.9204378263339,0.15397143658771922,0.14541746788840149,0.4362524036652045,20.854575688936638,11.18003709000828,10.350302126174459,32.393879464316264,5.945008246025826,3.986149413882065,15.089200785596486,8.151932170449802,23.301010736941514,2.4806509228021434,14.062724541678358,3.4814652606223184,33.685528737913245,4.516495473239765,24.241947293866463,26.02972675202387,0.14541746788840149,-1.27,46.0,0.0625,1.0927037208690091,1.021355764157107,1.203367131169842,1.1664599625919914,1.0988734278265864,1.1146077358819966,1.2846474017667773,0.9467061540971136,1.1739347110013638,0.37975218992897053,0.37090831643903266,0.9101796407185628,0.26282573617036487,0.2961044525200958,0.5831128955468434,0.40189280359820095,0.4862587502488865,1
"Buffalo-Cheektowaga, NY Metro Area",72300,1160172,15380,"Buffalo-Cheektowaga, NY","BUFFALO-CHEEKTOWAGA, NY","Buffalo-Cheektowaga, NY",3.9,0.2999999999999998,9.1,5.4,3.6,3.6,NY,Northeast,15380,475966,6935058,27434487,26972,0.9382693163280439,0.053833605220228384,0.007897078451727718,17.64667062138514,57.63959400461378,1017.1469301497849,9.034258749574549e-05,0.00022480597353592482,0.004447796691360307,0.041834920981750796,0.11527504065416437,0.04528264623943727,0.12544173323304605,0.04303038452326427,0.014246815949038377,0.06717706726951085,0.014135463457473853,0.05553547942500094,0.03251912951765462,0.05688011328540274,0.02987398259539547,0.18800292457864637,0.016133505334414645,0.10817579406932427,0.041608014017808,8.403961627511209e-05,15,12,42,2702,1166,1148,3838,856,354,1328,1110,2520,266,1801,394,3163,525,2855,2852,25,0.0005561322853329378,0.0004449058282663503,0.001557170398932226,0.10017796233130655,0.0432300163132137,0.04256265757081418,0.14229571407385436,0.03173661574966632,0.013124721933857334,0.049236244994809435,0.0411537891146374,0.09343022393593356,0.00986207919323743,0.0667729497256414,0.014607741361411835,0.11726976123387216,0.019464629986652826,0.1058505116417025,0.10573928518463592,0.0009268871422215631,2.560958106670574,95.844,80.989,43.044371,-78.777335,75435.08200826343,232.4827697962026,41.025468637408935,23.646913561092667,0.12929117406729349,0.10343293925383477,0.36201528738842176,23.289650155321798,10.050233930830945,9.895084521950194,33.081301738018155,7.378216333440213,3.0512717079881257,11.446578610757715,9.567546880979718,21.7209172433053,2.2927634867933375,15.523560299679703,3.3960481721675753,27.26319890498995,4.525191092355271,24.608420130808188,24.58256189599473,0.21548529011215578,-1.2200000000000004,48.0,0.020833333333333332,1.109222452952259,1.0430296949510034,0.973938622370067,1.087359711607743,1.03777977820342,0.8531970824167555,1.2531288219346022,1.0572478413218764,0.8905399394115794,0.18482648007473076,0.1903466818454083,0.8682634730538922,0.1697434197915333,0.2767961518748508,0.6046865854853862,0.6174725137431285,0.44067054001920897,0
"Tucson, AZ Metro Area",72067,1080149,46060,"Tucson, AZ","TUCSON, AZ","Tucson, AZ",3.6,0.0,7.6,5.1,3.8,3.6,AZ,West,46060,341481,4714160,18775578,21381,0.9472896496889762,0.046583415181703385,0.006126935129320425,15.971236144240214,54.982789672046174,878.1431177213414,0.00023427364919278087,0.007294695751740214,0.005906624380272988,0.07311973433368181,0.06848404450027966,0.02205979249211523,0.15535857046219262,0.0344118706458046,0.019172369765814202,0.034230308567680195,0.018308485684415825,0.059280018507618285,0.009745783806419684,0.06589239225608452,0.023664566989085777,0.19567999390888513,0.021626386241108582,0.1402596337717179,0.04509474904899541,0.00017570523689458564,21,35,29,1974,592,753,2561,436,308,1241,1542,2611,115,1255,366,3028,365,2027,2092,30,0.0009821804405780834,0.0016369674009634723,0.0013563444179411628,0.09232496141433984,0.027688134324867872,0.03521818436929985,0.11977924325335579,0.020391936766287824,0.014405313128478555,0.05804218698844769,0.07212010663673354,0.12211776811187502,0.005378607174594266,0.058696973948833074,0.01711800196436088,0.14162106543192554,0.017071231467190497,0.09480379776437023,0.09784388008044526,0.0014031149151115475,2.5401169220329964,96.896,91.765,32.128038,-111.783657,74375.61922060767,197.94491315549982,31.61424951557609,17.38239631754508,0.1944176220132593,0.32402937002209875,0.26848147801831046,18.275256469246372,5.480725344373785,6.97126044647544,23.709691903617,4.0364801522752884,2.85145845619447,11.48915566278356,14.275808244973609,24.172591003648574,1.0646679300726103,11.6187674107924,3.3884214122310907,28.033169497911864,3.379163430230459,18.765929515279836,19.367698345320875,0.27773946001894184,-0.9500000000000003,14.0,0.7291666666666666,0.8458726833425643,0.747549564689332,1.001444715882761,1.2100916958578456,0.8176286010447374,0.7973252690308021,1.250314576608899,0.8296163885183708,0.8938524196400194,0.18277314627139257,0.17872499811076858,0.8862275449101796,0.15173690849809832,0.1949611334729125,0.5319601777525683,0.5846139430284856,0.41218688577111356,0
"Tulsa, OK Metro Area",69658,1060423,46140,"Tulsa, OK","TULSA, OK","Tulsa, OK",3.3,0.09999999999999964,6.5,4.1,3.1,3.2,OK,South,46140,402255,5915191,23431859,25565,0.9415998435360845,0.051789556033639744,0.006610600430275768,15.734598083317035,58.25125604405166,916.5601017015451,0.00011932729238915613,0.010083156206883694,0.006321860511367168,0.06498862661744416,0.11860138469378877,0.04731327143230041,0.12022224708207481,0.0499583597469267,0.01984562031547153,0.040088998272240245,0.013354712806553056,0.06325340890728517,0.03072180581969149,0.06516264558551167,0.01943046077736759,0.15508321835651515,0.014567873612509477,0.11342804937166723,0.04735801916694634,9.695342506618935e-05,18,375,80,2498,1108,1240,3120,695,406,1646,1356,2991,178,1431,269,2959,367,2273,2526,29,0.0007040876197926853,0.014668492079014278,0.0031292783101897126,0.09771171523567378,0.04334050459612752,0.04850381380794054,0.12204185409739879,0.027185605319773126,0.015881087424212792,0.06438490123215333,0.053041267357715624,0.11699589282221788,0.00696264424017211,0.05597496577351848,0.010522198318012908,0.11574418149814199,0.014355564247995306,0.0889106199882652,0.09880696264424017,0.0011343633874437709,2.6049851491725833,89.214,68.235,36.254442,-96.177298,78079.67359383056,241.08303950404698,37.933447313006226,22.09670952063469,0.16974358345679036,3.5363246553497993,0.7544159264746239,23.556637304170128,10.44866058167354,11.69344686035667,29.422221132510327,6.553988361248294,3.828660826858716,15.522107687215385,12.787349953744874,28.20572545107,1.678575436406038,13.494614884814833,2.536723552770922,27.903959080480146,3.4608830627023366,21.434842510960248,23.820682878436244,0.27347577334705114,-0.7300000000000003,19.0,0.625,0.9661737105539183,0.9276615102892166,0.9968288593067276,1.4119923734627509,1.005616220914116,1.0705707520203216,0.9360413151114533,1.0693678854143411,1.207614721338796,0.16154361351499022,0.21935629631497922,0.904191616766467,0.17388896385207747,0.2971738851292545,0.7583212612464757,0.8245564717641178,0.5025406611426211,1
"Rochester, NY Metro Area",76453,1057218,40380,"Rochester, NY","ROCHESTER, NY","Rochester, NY",3.6,0.20000000000000018,7.8,5.0,3.4,3.4,NY,Northeast,40380,436732,6179796,24667150,23916,0.9420471650777722,0.04925572838267269,0.00869710653955511,18.26108044823549,56.48120586538197,1031.4078441210904,0.001497485872342764,0.0012089794198730571,0.003977267523332387,0.049080442926096556,0.11960882188619107,0.04184488427685629,0.12572012126429938,0.027985125889561563,0.018127822096846578,0.030634347838033392,0.016815804658234342,0.06759065055915298,0.0303847668593096,0.060295558832418966,0.07505289284961944,0.19233076577855526,0.0161723894745519,0.08860124744694686,0.0330019325352848,6.869201249278733e-05,38,24,48,2573,1173,1064,3224,674,456,1199,1185,2319,143,1404,379,2608,490,2414,2483,18,0.0015888944639571834,0.0010035122930255895,0.002007024586051179,0.10758488041478508,0.04904666332162569,0.044489044990801134,0.1348051513631042,0.02818197022913531,0.019066733567486203,0.05013380163907008,0.04954841946813848,0.0969643753135976,0.005979260745944138,0.05870546914199699,0.015847131627362437,0.10904833584211407,0.020488375982605788,0.10093661147349055,0.10382170931593912,0.0007526342197691922,2.583349579156788,97.035,87.481,43.184718,-77.556558,78789.09671767919,226.2163527295222,41.309550159002214,23.332132067369265,0.3594339105085233,0.2270108908474884,0.4540217816949768,24.337459256274485,11.095157290170997,10.064149494238652,30.49512967051261,6.375222517966966,4.313206926102279,11.341085755255776,11.20866273559474,21.93492732813857,1.3526065579662852,13.280137114578073,3.584880317966588,24.66851680542707,4.634805688136222,22.833512104409873,23.486168415596406,0.1702581681356163,-1.0000000000000004,48.0,0.020833333333333332,1.0292186240050518,0.9614895462584533,0.8812473311410683,1.0980731608382157,0.9914943264378399,1.2060596096952136,1.3228071634692766,1.1048137730860557,0.8823326309798041,0.22142517228616246,0.22713825078801134,0.8862275449101796,0.16189243548848514,0.2619483180529436,0.6828228040396042,0.580272363818091,0.4580568416980028,0
"Omaha, NE-IA Metro Area",84524,1001186,36540,"Omaha, NE-IA","OMAHA, NE-IA","Omaha, NE-IA",3.0,0.5,4.7,3.0,2.4,2.5,NE,Midwest,36540,455764,7153894,27997459,25290,0.9368525108738632,0.054527481217872674,0.008620007908264136,18.02151047844998,61.429728982543594,1107.056504547252,0.0003159529932157871,0.0012199296126942892,0.0016609473323913253,0.06966544088607261,0.07784730693955644,0.04371121896420077,0.1224625025232357,0.034087817379169924,0.03264189361160601,0.08595676709876164,0.01949912674103264,0.059655874531555804,0.04633099586628167,0.05769213891399935,0.026566380846227432,0.1631984974679878,0.01762754407983079,0.0990227398390395,0.04077329495089564,6.362942224484602e-05,36,20,32,3254,639,1192,2618,967,385,1794,1482,2530,204,1571,324,3052,483,2291,2394,22,0.0014234875444839859,0.0007908264136022143,0.0012653222617635428,0.12866745749308026,0.025266903914590747,0.047133254250691974,0.10351917754052985,0.03823645709766706,0.015223408461842626,0.07093712930011863,0.058600237247924084,0.10003954132068012,0.008066429418742586,0.06211941478845393,0.012811387900355872,0.12068011071569791,0.019098457888493476,0.09058916567813365,0.09466192170818505,0.0008699090549624357,2.576661959150653,91.911,86.404,41.290459,-95.99997,91962.87713113773,252.6004159067346,45.52241042124041,27.964293348089168,0.3595735457747112,0.19976308098595066,0.3196209295775211,32.501453276414175,6.382430437501124,11.905879626762658,26.14898730106094,9.658544965670714,3.84543930897955,17.918748364439775,14.802444301058944,25.27002974472276,2.0375834260566967,15.691390011446426,3.2361619119724003,30.48384615845607,4.824278405810708,22.882860926940648,23.911640794018297,0.21973938908454574,-0.3900000000000003,18.0,0.6458333333333334,1.0314430180005592,0.824458797416634,1.088991619639827,1.265030014513306,1.0094561089558083,1.0752623538712485,1.1941314017790372,1.475423249690198,1.3940725543790438,0.29255159772282635,0.37164687472332547,0.9221556886227544,0.1954310880353518,0.3244634972108922,0.659486002999448,0.7403173413293351,0.5282816787751696,1
