metro_title,primary_state,region,population,median_income,unemployment_rate,recent_unemployment_change,opportunity_score,annual_payroll_per_employee,establishments_per_10k,industry_entropy,median_income_norm,inverse_unemployment_norm,annual_payroll_per_employee_norm,establishments_per_10k_norm,industry_entropy_norm,business_key,business_type,sector_code,sector_label,market_strength_probability,momentum_score,sector_employment_share,sector_establishments,sector_establishments_per_10k,sector_employment_share_norm,sector_establishments_per_10k_norm,category_fit_score,business_feasibility_score,whitespace_opportunity_score,business_feasibility_rank,business_feasibility_percentile,feasibility_band,entry_strategy,strategy_guidance,strength_1,strength_2,strength_3,risk_1,risk_2,factor_summary,recommendation_summary
"Midland, TX",TX,South,188071,89627,2.9,0.10000000000000009,0.6174697802098946,88.361703167297,331.15153319756905,2.6537894250969805,0.33752225179336237,0.9281437125748502,0.37796274509704925,0.5105848363507564,0.928626343788809,professional_services,Professional Services Firm,54,Professional Services,0.96,71.99999999999999,0.034516794198989516,578,30.733074211335083,0.06839599837375253,0.296382561297729,0.15959062354334314,71.98771870630029,75.18747726916226,20,95.07772020725389,High,White-Space Opportunity,Strong overall market with room for category expansion.,Economic diversity,Low unemployment,Recent labor momentum,Category demand footprint,Category location density,"Economic diversity, Low unemployment, and Recent labor momentum","White-Space Opportunity: strongest signals are economic diversity and low unemployment, while the main watchout is category demand footprint."
"San Jose-Sunnyvale-Santa Clara, CA",CA,West,1995484,164801,4.2,0.6000000000000001,0.7228693742998267,180.1413514796912,252.17942113291812,2.5559449797998663,1.0,0.8502994011976048,1.0,0.3234659797499566,0.5871930161343396,construction,Construction / Trades,23,Construction,1.0,51.99999999999999,0.04462985157963899,4177,20.932265054493044,0.16917689980946155,0.12894021346775236,0.15308222527277787,74.59246675818333,74.8837312660749,9,97.92746113989638,High,White-Space Opportunity,Strong overall market with room for category expansion.,Affluent demand,Payroll efficiency,Low unemployment,Category location density,Category demand footprint,"Affluent demand, Payroll efficiency, and Low unemployment","White-Space Opportunity: strongest signals are affluent demand and payroll efficiency, while the main watchout is category location density."
"San Jose-Sunnyvale-Santa Clara, CA",CA,West,1995484,164801,4.2,0.6000000000000001,0.7228693742998267,180.1413514796912,252.17942113291812,2.5559449797998663,1.0,0.8502994011976048,1.0,0.3234659797499566,0.5871930161343396,finance,Finance / Insurance Services,52,Finance & Insurance,1.0,51.99999999999999,0.026299342368838557,2316,11.606206814988244,0.0684177457513952,0.3030092716204623,0.16225435609902206,74.86763068297066,74.42994529870778,17,95.85492227979275,High,White-Space Opportunity,Strong overall market with room for category expansion.,Affluent demand,Payroll efficiency,Low unemployment,Category demand footprint,Category location density,"Affluent demand, Payroll efficiency, and Low unemployment","White-Space Opportunity: strongest signals are affluent demand and payroll efficiency, while the main watchout is category demand footprint."
"San Francisco-Oakland-Fremont, CA",CA,West,4648486,135590,4.2,0.6000000000000001,0.577280763262014,129.83934435994925,286.6438664115585,2.550544475111097,0.7425753917196891,0.8502994011976048,0.6590777694160384,0.40512705510071534,0.5683476715539616,retail,Retail Store,44,Retail Trade,1.0,51.99999999999999,0.08198354984336237,12038,25.89660375442671,0.08095156943808175,0.17638153804051554,0.11912355687905526,73.57370670637165,73.86016129052331,22,94.55958549222798,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Affluent demand,Payroll efficiency,Category demand footprint,Category location density,"Low unemployment, Affluent demand, and Payroll efficiency","White-Space Opportunity: strongest signals are low unemployment and affluent demand, while the main watchout is category demand footprint."
"Sioux Falls, SD-MN",SD,Midwest,308711,82509,1.7,0.0,0.5709494288976584,58.57170785941374,297.0415696233694,2.6010140371322676,0.2747942259900946,1.0,0.1760608284344958,0.4297636804283467,0.744463857340751,professional_services,Professional Services Firm,54,Professional Services,0.9133056922621753,75.99999999999999,0.037863598603381614,809,26.205739348452113,0.0787698365276065,0.24220894269956483,0.14414547899638983,68.25576282824396,73.67553259099834,32,91.96891191709845,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Payroll efficiency,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Rochester, MN",MN,Midwest,230742,90584,2.5,0.10000000000000009,0.5502519701434465,73.27920223243598,230.30050879337097,2.5520779882662072,0.3459559017924811,0.9520958083832335,0.275740981872825,0.27162543815099754,0.5736989462018094,finance,Finance / Insurance Services,52,Finance & Insurance,0.948791301410116,71.99999999999999,0.01736703873933027,302,13.088211075573584,0.028959511922560296,0.3700310321428122,0.16538812001066105,71.37703469902796,73.13198690027124,28,93.00518134715026,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Business density,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Midland, TX",TX,South,188071,89627,2.9,0.10000000000000009,0.6174697802098946,88.361703167297,331.15153319756905,2.6537894250969805,0.33752225179336237,0.9281437125748502,0.37796274509704925,0.5105848363507564,0.928626343788809,retail,Retail Store,44,Retail Trade,0.96,71.99999999999999,0.09351393082959532,577,30.679902802664948,0.1479031474379287,0.29095073873143795,0.2051221839553324,73.35366551865997,72.9159242316585,23,94.30051813471503,High,White-Space Opportunity,Strong overall market with room for category expansion.,Economic diversity,Low unemployment,Recent labor momentum,Category demand footprint,Category location density,"Economic diversity, Low unemployment, and Recent labor momentum","White-Space Opportunity: strongest signals are economic diversity and low unemployment, while the main watchout is category demand footprint."
"Durham-Chapel Hill, NC",NC,South,620522,83542,3.2,0.10000000000000009,0.4907960290661043,83.54472092553891,229.1135527829795,2.5496255304769577,0.28389763293794174,0.9101796407185628,0.34531561181995624,0.2688130294956728,0.5651409660183366,retail,Retail Store,44,Retail Trade,0.9142857142857143,71.99999999999999,0.08168779338138114,1561,25.1562394242267,0.07923424874790358,0.15864839012823378,0.11099990530003567,67.32999715900107,72.90007042262496,39,90.15544041450777,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Category location density,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Seattle-Tacoma-Bellevue, WA",WA,West,4145494,112388,4.2,0.20000000000000018,0.5179830091449329,96.52518174596057,267.0007482823519,2.5731787482229294,0.5381056453460704,0.8502994011976048,0.4332907824005566,0.35858407038982726,0.6473311556357189,retail,Retail Store,44,Retail Trade,0.96,67.99999999999999,0.09556449109273647,10161,24.510950926475832,0.15980980044141588,0.14319249103917459,0.15316287668051937,71.79488630041557,72.79316969449127,29,92.74611398963731,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category location density,Category demand footprint,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category location density."
"Trenton-Princeton, NJ",NJ,Northeast,392138,104148,4.4,0.3000000000000007,0.49621591821550415,86.38403492929604,246.92837725494599,2.523039126262402,0.4654898919576291,0.8383233532934131,0.36455908377893603,0.3110240011739956,0.4723663130088799,construction,Construction / Trades,23,Construction,0.9142857142857143,63.99999999999997,0.026893444512757454,700,17.850858626299924,0.060834283653780866,0.09787583729439872,0.075650905110028,66.26952715330083,72.75081788096088,37,90.67357512953367,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Category location density,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"San Jose-Sunnyvale-Santa Clara, CA",CA,West,1995484,164801,4.2,0.6000000000000001,0.7228693742998267,180.1413514796912,252.17942113291812,2.5559449797998663,1.0,0.8502994011976048,1.0,0.3234659797499566,0.5871930161343396,restaurant,Restaurant / Food Service,72,Accommodation & Food,1.0,51.99999999999999,0.07475166980286248,5230,26.209180329183294,0.06959757671208451,0.3890168370325583,0.19736528084027405,75.92095842520821,72.69285222287913,4,99.22279792746113,High,White-Space Opportunity,Strong overall market with room for category expansion.,Affluent demand,Payroll efficiency,Low unemployment,Category demand footprint,Business density,"Affluent demand, Payroll efficiency, and Low unemployment","White-Space Opportunity: strongest signals are affluent demand and payroll efficiency, while the main watchout is category demand footprint."
"Rochester, MN",MN,Midwest,230742,90584,2.5,0.10000000000000009,0.5502519701434465,73.27920223243598,230.30050879337097,2.5520779882662072,0.3459559017924811,0.9520958083832335,0.275740981872825,0.27162543815099754,0.5736989462018094,construction,Construction / Trades,23,Construction,0.948791301410116,71.99999999999999,0.04298260013131976,657,28.473359856463063,0.1591146853652304,0.20496374724894326,0.17745431011871554,71.73902040226959,72.54420493343774,22,94.55958549222798,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Category location density,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Dubuque, IA",IA,Midwest,99242,80512,3.3,0.2999999999999998,0.5555408998364277,55.4356158063772,282.5416658269684,2.598351713371267,0.2571954809031144,0.904191616766467,0.1548059410203067,0.395407179781853,0.7351735388331267,professional_services,Professional Services Firm,54,Professional Services,0.9095382726423052,64.0,0.03369549779860815,185,18.641301062050342,0.06585028762868535,0.15169366007787533,0.10018763660836133,66.6733081832122,72.49861355503919,35,91.19170984455958,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Economic diversity,Recent labor momentum,Category demand footprint,Category location density,"Low unemployment, Economic diversity, and Recent labor momentum","White-Space Opportunity: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"San Jose-Sunnyvale-Santa Clara, CA",CA,West,1995484,164801,4.2,0.6000000000000001,0.7228693742998267,180.1413514796912,252.17942113291812,2.5559449797998663,1.0,0.8502994011976048,1.0,0.3234659797499566,0.5871930161343396,personal_services,Salon / Repair / Personal Services,81,Other Services,1.0,51.99999999999999,0.024690899859060964,3985,19.970092468794537,0.0986018119289368,0.3565398470450459,0.20177702597538041,76.05331077926141,72.47458363602217,22,94.55958549222798,High,White-Space Opportunity,Strong overall market with room for category expansion.,Affluent demand,Payroll efficiency,Low unemployment,Category demand footprint,Business density,"Affluent demand, Payroll efficiency, and Low unemployment","White-Space Opportunity: strongest signals are affluent demand and payroll efficiency, while the main watchout is category demand footprint."
"Odessa, TX",TX,South,170022,78058,3.5,0.10000000000000009,0.5278319304422926,72.00625037743825,234.910776252485,2.6368212801103614,0.2355693815323334,0.8922155688622754,0.2671135411267977,0.2825491421399077,0.8694151112112994,clinic,Health Clinic / Care Service,62,Health Care,0.9,71.99999999999999,0.11070177557676047,300,17.644775382009385,0.11253970274527354,0.13287151688273546,0.12067242840025831,66.62017285200776,72.40506812863138,45,88.60103626943005,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Economic diversity,Recent labor momentum,Category demand footprint,Category location density,"Low unemployment, Economic diversity, and Recent labor momentum","White-Space Opportunity: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"Durham-Chapel Hill, NC",NC,South,620522,83542,3.2,0.10000000000000009,0.4907960290661043,83.54472092553891,229.1135527829795,2.5496255304769577,0.28389763293794174,0.9101796407185628,0.34531561181995624,0.2688130294956728,0.5651409660183366,construction,Construction / Trades,23,Construction,0.9142857142857143,71.99999999999999,0.03735424520010156,1363,21.965377536976934,0.12473395111609697,0.13935526111990046,0.13058247511761836,67.91747425352854,71.98241199203432,33,91.70984455958549,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Category location density,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Bismarck, ND",ND,Midwest,138774,86769,2.3,0.2999999999999998,0.5705013293339585,57.17260204512803,299.76796806318185,2.5946366736677784,0.3123358654846044,0.9640718562874251,0.16657837828307684,0.43622368947911466,0.7222097127878274,education,Education / Childcare Services,61,Educational Services,0.9054413324071344,64.0,0.026637370066762443,36,2.594145877469843,0.05733904662842992,0.1999328285666904,0.11437655940373412,66.81219005061143,71.91073942527422,30,92.48704663212435,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Economic diversity,Recent labor momentum,Category demand footprint,Payroll efficiency,"Low unemployment, Economic diversity, and Recent labor momentum","White-Space Opportunity: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"Rochester, MN",MN,Midwest,230742,90584,2.5,0.10000000000000009,0.5502519701434465,73.27920223243598,230.30050879337097,2.5520779882662072,0.3459559017924811,0.9520958083832335,0.275740981872825,0.27162543815099754,0.5736989462018094,restaurant,Restaurant / Food Service,72,Accommodation & Food,0.948791301410116,71.99999999999999,0.08499671700590938,550,23.83614599856116,0.10698929343849545,0.31984104728297663,0.1921299949762879,72.17929094799675,71.82930629244463,15,96.37305699481865,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Business density,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Bloomington, IL",IL,Midwest,172069,81240,3.9,0.19999999999999973,0.4753872812184707,72.95727151301956,202.30256466882471,2.5444368477081114,0.26361104746461744,0.8682634730538922,0.2735590940070848,0.20528628177299302,0.5470347851459222,technology,Technology / IT Services,51,Information,0.8666666666666668,68.0,0.0058337191613201935,48,2.789578599282846,0.018314460303905978,0.1258724853662013,0.06133767032882411,62.506796776531395,71.44460090227098,42,89.37823834196891,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Category location density,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Midland, TX",TX,South,188071,89627,2.9,0.10000000000000009,0.6174697802098946,88.361703167297,331.15153319756905,2.6537894250969805,0.33752225179336237,0.9281437125748502,0.37796274509704925,0.5105848363507564,0.928626343788809,restaurant,Restaurant / Food Service,72,Accommodation & Food,0.96,71.99999999999999,0.08986875409227281,503,26.745218561075337,0.12477094217113287,0.40464276690158807,0.23671967206331496,74.30159016189944,71.33953700838475,7,98.44559585492227,High,White-Space Opportunity,Strong overall market with room for category expansion.,Economic diversity,Low unemployment,Recent labor momentum,Category demand footprint,Affluent demand,"Economic diversity, Low unemployment, and Recent labor momentum","White-Space Opportunity: strongest signals are economic diversity and low unemployment, while the main watchout is category demand footprint."
"Des Moines-West Des Moines, IA",IA,Midwest,753913,85446,3.0,0.2999999999999998,0.5438334659837256,65.6230887961026,251.30220595745132,2.5914859690038288,0.3006768070218728,0.9221556886227544,0.22385161562735334,0.32138748018428914,0.7112151634845723,education,Education / Childcare Services,61,Educational Services,0.9142857142857143,64.0,0.020218940280789677,237,3.1435987972086967,0.04286980098015091,0.25816316949967766,0.1289871483879616,67.86961445163884,71.19061011094256,24,94.04145077720207,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Economic diversity,Recent labor momentum,Category demand footprint,Payroll efficiency,"Low unemployment, Economic diversity, and Recent labor momentum","White-Space Opportunity: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"Bridgeport-Stamford-Danbury, CT",CT,Northeast,972679,116402,3.1,0.0,0.5698358800371669,99.26592255421856,276.51465694232115,2.568971814464969,0.5734793873486438,0.9161676646706587,0.451866173787615,0.38112660678293403,0.6326508394681475,restaurant,Restaurant / Food Service,72,Accommodation & Food,0.9456381623769406,75.99999999999999,0.0882344104436132,2552,26.236816051338625,0.11880601945939423,0.38982243975002673,0.22721258757564722,73.01104899365527,71.17249692068224,12,97.15025906735751,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Business density,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Idaho Falls, ID",ID,West,171773,85767,3.1,0.3999999999999999,0.48603583413051743,58.41020892412755,290.61610381142555,2.499081973503822,0.30350564887110704,0.9161676646706587,0.1749662681891434,0.41453899180821485,0.3887665709627183,technology,Technology / IT Services,51,Information,0.9,60.0,0.008058915446495746,49,2.8526019805208036,0.03330037464754998,0.1315720929881846,0.07260906198380382,65.17827185951411,70.98725871175637,36,90.93264248704664,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Business density,Category demand footprint,Category location density,"Low unemployment, Recent labor momentum, and Business density","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Logan, UT-ID",UT,West,160053,81144,2.8,0.3999999999999999,0.4750507826844347,50.2022580154478,281.90661843264417,2.5348930945511072,0.26276503868727635,0.934131736526946,0.11933681933535162,0.39390247971487247,0.513731357559268,restaurant,Restaurant / Food Service,72,Accommodation & Food,0.9086529340686337,60.0,0.08007842209339666,240,14.995032895353413,0.08903881585641751,0.062115748795857274,0.07826958903219342,65.95379305577016,70.9793599449714,36,90.93264248704664,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category location density,Category demand footprint,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category location density."
"Fargo, ND-MN",ND,Midwest,267793,76945,2.3,0.3999999999999999,0.5315457617920456,60.68639239776423,272.37455796081304,2.586875576792727,0.22576096727003542,0.9640718562874251,0.19039311875602685,0.3713169338822051,0.695126957867496,education,Education / Childcare Services,61,Educational Services,0.906115637858109,60.0,0.020635518617327993,66,2.464590187196827,0.04380890516670716,0.18620267673131238,0.10076641379254925,66.4510870638441,70.90453530254078,32,91.96891191709845,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Economic diversity,Recent labor momentum,Category demand footprint,Category location density,"Low unemployment, Economic diversity, and Recent labor momentum","White-Space Opportunity: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
"Bloomington, IL",IL,Midwest,172069,81240,3.9,0.19999999999999973,0.4753872812184707,72.95727151301956,202.30256466882471,2.5444368477081114,0.26361104746461744,0.8682634730538922,0.2735590940070848,0.20528628177299302,0.5470347851459222,construction,Construction / Trades,23,Construction,0.8666666666666668,68.0,0.028150009921291092,289,16.795587816515468,0.0685099974112461,0.0872374063818215,0.07600096099947626,62.94669549665096,70.79201632162203,50,87.30569948186529,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Recent labor momentum,Economic diversity,Category demand footprint,Category location density,"Low unemployment, Recent labor momentum, and Economic diversity","White-Space Opportunity: strongest signals are low unemployment and recent labor momentum, while the main watchout is category demand footprint."
"Odessa, TX",TX,South,170022,78058,3.5,0.10000000000000009,0.5278319304422926,72.00625037743825,234.910776252485,2.6368212801103614,0.2355693815323334,0.8922155688622754,0.2671135411267977,0.2825491421399077,0.8694151112112994,finance,Finance / Insurance Services,52,Finance & Insurance,0.9,71.99999999999999,0.019809155695132263,208,12.233710931526508,0.03974750412213828,0.3313873483533898,0.1564034418146389,67.69210325443916,70.7316424479029,36,90.93264248704664,High,White-Space Opportunity,Strong overall market with room for category expansion.,Low unemployment,Economic diversity,Recent labor momentum,Category demand footprint,Affluent demand,"Low unemployment, Economic diversity, and Recent labor momentum","White-Space Opportunity: strongest signals are low unemployment and economic diversity, while the main watchout is category demand footprint."
